image_id,label,f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11
IMG-NOR-003,normal,0.18828432261943817,0.1867644339799881,0.2270658016204834,0.06769178807735443,0.06646855175495148,0.07218319177627563,0.09657629579305649,0.08289930555555555,0.037109375,0.6114366319444444,0.20070098340511322,0.07130703330039978
IMG-NOR-004,normal,0.2003212422132492,0.18663600087165833,0.2108781337738037,0.06660928577184677,0.07681354880332947,0.0780777558684349,0.10169398784637451,0.08973524305555555,0.2131076388888889,0.21223958333333334,0.1992749273777008,0.07467440515756607
IMG-NOR-005,normal,0.186631977558136,0.22127074003219604,0.23726674914360046,0.06566012650728226,0.07580410689115524,0.07684364914894104,0.10042892396450043,0.08344184027777778,0.007269965277777778,0.6846788194444444,0.21505267918109894,0.07594391703605652
IMG-NOR-006,normal,0.1950300931930542,0.19530367851257324,0.24569466710090637,0.06645311415195465,0.07659918069839478,0.07697950303554535,0.10370752960443497,0.0888671875,0.0754123263888889,0.6506076388888888,0.21200542151927948,0.07726923376321793
IMG-NOR-007,normal,0.1607135534286499,0.19791534543037415,0.21693995594978333,0.06720452010631561,0.0765542984008789,0.07812315970659256,0.1069265753030777,0.09190538194444445,0.010850694444444444,0.7914496527777778,0.19185249507427216,0.07770898193120956
IMG-NOR-008,normal,0.1890934407711029,0.21524295210838318,0.23406988382339478,0.06522069871425629,0.0749274492263794,0.07596369832754135,0.0935189425945282,0.08289930555555555,0.00021701388888888888,0.6162109375,0.21279746294021606,0.07451797276735306
IMG-NOR-009,normal,0.18029354512691498,0.18668319284915924,0.22282379865646362,0.06513271480798721,0.07638485729694366,0.07644133269786835,0.09754475951194763,0.09147135416666667,0.009982638888888888,0.5873480902777778,0.1965964287519455,0.07521535456180573
IMG-NOR-010,normal,0.2001868486404419,0.1839047074317932,0.24278824031352997,0.06646814197301865,0.07696642726659775,0.07622209191322327,0.0984562337398529,0.08897569444444445,0.2490234375,0.5071614583333334,0.20895560085773468,0.07746081054210663
IMG-NOR-011,normal,0.19753429293632507,0.21810679137706757,0.2143983393907547,0.06623253971338272,0.0753585547208786,0.07740698754787445,0.0973256304860115,0.08213975694444445,0.0030381944444444445,0.2306857638888889,0.2100095897912979,0.07370615005493164
IMG-NOR-012,normal,0.19194871187210083,0.20104068517684937,0.2225894331932068,0.06567903608083725,0.07568749785423279,0.07689858227968216,0.10080380737781525,0.0871310763888889,0.016276041666666668,0.3536241319444444,0.20518948137760162,0.0740521177649498
IMG-NOR-013,normal,0.20057839155197144,0.19864457845687866,0.20568157732486725,0.06694159656763077,0.07618647813796997,0.07837697863578796,0.10254629701375961,0.08723958333333333,0.07172309027777778,0.2095269097222222,0.20163100957870483,0.07406041771173477
IMG-NOR-014,normal,0.1834951639175415,0.19234131276607513,0.22536219656467438,0.06572527438402176,0.0767417624592781,0.07699517160654068,0.10432496666908264,0.08951822916666667,0.03786892361111111,0.5537109375,0.2003958821296692,0.07552322000265121
IMG-NOR-015,normal,0.16129843890666962,0.19237393140792847,0.21699315309524536,0.06689845025539398,0.0763368308544159,0.07803674787282944,0.10668274760246277,0.09223090277777778,0.013346354166666666,0.7884114583333334,0.19021807610988617,0.0773525983095169
IMG-NOR-016,normal,0.20044739544391632,0.21520783007144928,0.22549647092819214,0.06590822339057922,0.07490400969982147,0.07609549909830093,0.09358787536621094,0.08170572916666667,0.00021701388888888888,0.2426215277777778,0.21371330320835114,0.07317165285348892
IMG-NOR-017,normal,0.19758769869804382,0.19537395238876343,0.24544480443000793,0.06571849435567856,0.07543496042490005,0.07625972479581833,0.09618736058473587,0.08723958333333333,0.030815972222222224,0.6332465277777778,0.21279773116111755,0.07621325552463531
IMG-NOR-018,normal,0.1603187918663025,0.20665961503982544,0.20833878219127655,0.0659501701593399,0.0751376673579216,0.07769548892974854,0.0990055650472641,0.08984375,0.0020616319444444445,0.7697482638888888,0.19176892936229706,0.07641398161649704
IMG-NOR-019,normal,0.1916608065366745,0.18954382836818695,0.2286796271800995,0.06583312153816223,0.07614388316869736,0.07656249403953552,0.0997966080904007,0.08984375,0.05740017361111111,0.4309895833333333,0.2032914012670517,0.07519423216581345
IMG-NOR-020,normal,0.16879485547542572,0.20683208107948303,0.24297553300857544,0.06576450169086456,0.07533774524927139,0.07671422511339188,0.10045275092124939,0.08821614583333333,0.004557291666666667,0.9224175347222222,0.20619651675224304,0.07881996035575867
IMG-NOR-021,normal,0.19206324219703674,0.19820581376552582,0.21166759729385376,0.06616876274347305,0.07609367370605469,0.07788912206888199,0.10323095321655273,0.087890625,0.03342013888888889,0.2606336805555556,0.20064198970794678,0.07401858270168304
IMG-NOR-022,normal,0.17223325371742249,0.2123483270406723,0.23695261776447296,0.06630004942417145,0.07611749321222305,0.07660828530788422,0.10384199768304825,0.08734809027777778,0.009657118055555556,0.8542751736111112,0.20717422664165497,0.07787325978279114
IMG-NOR-023,normal,0.17796066403388977,0.20170463621616364,0.21724455058574677,0.06589475274085999,0.07663991302251816,0.07839148491621017,0.10605894774198532,0.0890842013888889,0.014431423611111112,0.5241970486111112,0.19896629452705383,0.07559490948915482
IMG-NOR-024,normal,0.1888446807861328,0.1894923746585846,0.24267204105854034,0.06507577002048492,0.07594691216945648,0.0760720893740654,0.09531846642494202,0.08973524305555555,0.013563368055555556,0.8100043402777778,0.2069980651140213,0.07680805772542953
IMG-NOR-025,normal,0.17753452062606812,0.18356703221797943,0.23691517114639282,0.06486663967370987,0.0766281858086586,0.0760282650589943,0.09760264307260513,0.0925564236111111,0.010308159722222222,0.8882378472222222,0.1993347853422165,0.07745061069726944
IMG-NOR-026,normal,0.18322089314460754,0.20388191938400269,0.23415330052375793,0.0652475506067276,0.07549731433391571,0.07613278925418854,0.09792347997426987,0.08734809027777778,0.0030381944444444445,0.7366536458333334,0.20708148181438446,0.07542256265878677
IMG-NOR-027,normal,0.18603500723838806,0.22106079757213593,0.24590176343917847,0.06565894931554794,0.07570233941078186,0.07639630883932114,0.09786178171634674,0.08257378472222222,0.0028211805555555555,0.8371310763888888,0.2176615446805954,0.07678442448377609
IMG-NOR-028,normal,0.16596607863903046,0.19241897761821747,0.23725618422031403,0.06600359082221985,0.07637974619865417,0.0767989307641983,0.10231098532676697,0.09233940972222222,0.005642361111111111,0.9180772569444444,0.19854289293289185,0.07892187684774399
IMG-NOR-029,normal,0.18322250247001648,0.2237439900636673,0.21421685814857483,0.06572168320417404,0.07598122954368591,0.07781464606523514,0.10076550394296646,0.08268229166666667,0.005425347222222222,0.388671875,0.20705777406692505,0.07537751644849777
IMG-NOR-030,normal,0.16624058783054352,0.19811618328094482,0.2368534356355667,0.06692173331975937,0.076268769800663,0.07656002044677734,0.10451432317495346,0.0896267361111111,0.008572048611111112,0.8933376736111112,0.20039930939674377,0.07886257767677307
IMG-NOR-031,normal,0.19784821569919586,0.2216932326555252,0.2317405343055725,0.0666644498705864,0.07590935379266739,0.07696006447076797,0.10323521494865417,0.08365885416666667,0.012261284722222222,0.4058159722222222,0.21709035336971283,0.0746886357665062
IMG-NOR-032,normal,0.2250787913799286,0.18259625136852264,0.21228128671646118,0.13745658099651337,0.05913058668375015,0.06700671464204788,0.09405042231082916,0.08528645833333333,0.0925564236111111,0.2082248263888889,0.20664843916893005,0.09631577879190445
IMG-NOR-033,normal,0.18024355173110962,0.2181064933538437,0.2315635085105896,0.06488623470067978,0.07509363442659378,0.07624295353889465,0.09529080986976624,0.08311631944444445,0.0009765625,0.7701822916666666,0.20996691286563873,0.07545053213834763
IMG-NOR-034,normal,0.19473405182361603,0.20091278851032257,0.23415544629096985,0.06568779051303864,0.07536561042070389,0.07611798495054245,0.09735796600580215,0.08778211805555555,0.008246527777777778,0.4601779513888889,0.2099304497241974,0.0745832771062851
IMG-NOR-035,normal,0.16046245396137238,0.1955549418926239,0.2167961597442627,0.06660886108875275,0.07578398287296295,0.07714832574129105,0.1009535863995552,0.09125434027777778,0.002387152777777778,0.8530815972222222,0.19093409180641174,0.07692103832960129
